"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"036-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA DE EMPRESARIOS PANADEROS A LA FERIA IBA 2018 G1",20180912,20180912,"ASOCIACION PERUANA DE EMPRESARIOS DE LA PANADERIA Y PASTELERIA ASPAN","LA VICTORIA","CHICLAYO","LAMBAYEQUE",140106,29400.2400,19783.0000,2500.0000,"DOLARES",20231030
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"039-FIDECOM-INNOVATEPERU-PVE-2018-SI","VALIDACIÓN COMERCIAL Y TECNICA DE CONTENIDOS Y AULA VIRTUAL DE CAPACITACION PARA DOCENTES DE EMPRENDIMIENTO EN ESCUELAS DE PERÚ",20181022,20181022,"SYSA INV S FINANZAS S.R.LTDA","PUEBLO LIBRE","HUAYLAS","ANCASH",021207,49885.0000,27780.0000,41800.0000,"SOLES",20231030
"FINCYT III","PASANTIAS TECNOLÓGICAS",2018,"033-INNOVATEPERU-PT-2018-SI","PASANTÍA EN EL CENTRO DE INNOVACIÓN DE LA U. DE BERKELEY PARA LA TRANSFERENCIA DE CONOCIMIENTOS DE UN FRAMEWORK DE TRANSFORMACIÓN DIGITAL PARA SU APLICACIÓN EN EL DESARROLLO DE UN MODELO DE INNOVACIÓN Y TRANSFORMACIÓN DIGITAL PARA EMPRESAS ",20181004,20181004,"INTERFASE COMPUTER SOCIEDAD ANONIMA CERRADA","SAN ISIDRO","HUAYTARA","HUANCAVELICA",090612,11700.0000,4810.0000,1500.0000,"DOLARES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"035-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A LA PRINCIPAL PLATAFORMA DEL COMERCIO EXTERIOR DE CHINA. FASE 1 DE LA FERIA DE CANTÓN ? 124 EDICION 2018.",20181012,20181012,"ASOCIACION DE PEQUEÑOS EXPORTADORES DEL PERU-APEXPERU","JESUS MARIA","LIMA","LIMA",150113,26373.0500,5000.0000,5000.0000,"DOLARES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"040-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A MÉXICO PARA IDENTIFICAR NUEVAS TECNOLOGÍAS A UTILIZAR EN EL PROCESO PRODUCTIVO EN LA CONFECCIÓN DE CALZADO MECANIZADO.",20181019,20181019,"PACHECO ZAMATA DE CHUCTAYA IRMA","CERRO COLORADO","AREQUIPA","AREQUIPA",040104,7782.9800,4846.0000,4700.0000,"DOLARES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"436-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN DEL SGC SEGÚN LA NORMA ISO 9001:2015 EN IPCT CONTRATISTAS GENERALES S.R.L.",20181128,20200528,"INGENIERIA EN PROYECTOS CONSTRUCCIONES Y TELECOMUNICACIONES CONTRATISTAS GENERALES S.R.L.","JULIACA","SAN ROMAN","PUNO",211101,40000.0000,14100.0000,25900.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"437-FIDECOM-INNOVATEPERU-CMCEI-2018","INCREMENTO DE LA EFICIENCIA PRODUCTIVA DE AGROSACAY EIRL\, A TRAVÉS DE LA IMPLEMENTACIÓN Y CERTIFICACIÓN EN BUENAS PRÁCTICAS DE MANUFACTURA BPM; COMO GARANTÍA DE CALIDAD E INOCUIDAD ALIMENTARIA.",20181120,20200420,"AGROSACAY E.I.R.L.","APLAO","CASTILLA","AREQUIPA",040401,40505.0000,26560.0000,21150.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"438-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN DE LA NORMA RAINFOREST ALLIANCE PARA LOS CULTIVOS DE CAFÉ EN LA EMPRESA FINCA VIDURRIZAGA S.R.L.",20181120,20210829,"FINCA VIDURRIZAGA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - FINCA VIDURRIZAGA S.R.L.","VILLA RICA","OXAPAMPA","PASCO",190307,38000.0000,12100.0100,25900.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"439-FIDECOM-INNOVATEPERU-CMCEI-2018","OBTENCIÓN DE LA CERTIFICACIÓN DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD OCUPACIONAL -OHSAS 18001 PARA FABRICACIONES METÁLICAS L. MENDOZA EIRL",20181114,20200114,"FABRICACIONES METALICAS L. MENDOZA EIRL","ALTO SELVA ALEGRE","AREQUIPA","AREQUIPA",040102,41114.0300,19645.9700,23850.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"442-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y OBTENCIÓN DE LA CERTIFICACIÓN DE LA NORMA ISO 45001:2018 EN LA EMPRESA OLNU S.A.C..",20181128,20200428,"OLNU S.A.C.","AREQUIPA","AREQUIPA","AREQUIPA",040101,45000.0000,19100.0000,25900.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"443-FIDECOM-INNOVATEPERU-CMCEI-2018","OBTENCIÓN DE LA CERTIFICACIÓN ISO 14001 PARA EL SGMA DEL HOTEL CONDE DE LEMOS",20181130,20200229,"EMPRESA DE SERVICIOS TURISTICOS CONDE DE LEMOS E.I.R.L.","PUNO","PUNO","PUNO",210101,45000.0000,19410.0000,26040.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"444-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN UTZ\, PARA LA PRODUCCIÓN DE CAFÉS ESPECIALES\, EN LA COOPERATIVA AGROINDUSTRIAL DE PRODUCTORES ECOLÓGICOS GRANO DE ORO - CAPEGO",20181114,20191214,"COOPERATIVA AGROINDUSTRIAL DE PRODUCTORES ECOLOGICOS GRANO DE ORO","PICHANAQUI","CHANCHAMAYO","JUNIN",120303,40893.4300,15430.5700,25626.2500,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"445-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN RAINFOREST ALLIANCE (RAS)  PARA LA MEJORA DE LA COMERCIALIZACIÓN DEL CAFÉ\, DE LA COOPERATIVA AGROINDUSTRIAL DE PRODUCTORES ECOLÓGICOS GRANO DE ORO - CAPEGO",20181114,20191214,"COOPERATIVA AGROINDUSTRIAL DE PRODUCTORES ECOLOGICOS GRANO DE ORO","PICHANAQUI","CHANCHAMAYO","JUNIN",120303,42495.3700,16869.6300,25626.2500,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"446-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE GESTIÓN INTERNACIONAL DE CALIDAD ISO 9001:2015\, PARA LA MEJORA DE LA PRODUCTIVIDAD Y COMPETITIVIDAD NACIONAL DE SUMAVIC S.A.C",20181116,20200516,"SUMINISTROS AVICOLAS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,45000.0000,19100.0000,25900.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"447-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE GESTIÓN DE CALIDAD BAJO LA NORMA ISO 9001:2015",20181128,20200528,"INTERCOMPANY FOODS S.A.C.","JULIACA","SAN ROMAN","PUNO",211101,36355.9300,13144.0700,23600.0000,"SOLES",20231030
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"448-INNOVATEPERU-EIN-2018","CAPACITATE.PE >> CAPACITATE.LA",20181206,20200405,"QUINTANA EFFIO JUAN ALBERTO","SAN ISIDRO","LIMA","LIMA",150131,55000.0000,7880.0000,15700.0000,"SOLES",20231030
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"449-INNOVATEPERU-EDI-2018","HS?G",20181206,20200606,"14-DIEZ S.A.C","LIMA","LIMA","LIMA",150101,150000.0000,42857.1400,21428.5600,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"450-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN DE LA CERTIFICACIÓN HACCP EN LÍNEA DE PROCESO DE CAFÉ DE  LA COMPAÑÍA INDUSTRIAL SAN ANTONIO SAC.",20181120,20200720,"COMPAÑIA AGROINDUSTRIAL SAN ANTONIO S.A.C.","CUSCO","CUSCO","CUSCO",080101,44926.3800,19273.6200,25668.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"451-FIDECOM-INNOVATEPERU-CMCEI-2018","PLAN DE MEJORA PARA ALCANZAR LA CERTIFICACIÓN ISO 27001 SEGURIDAD DE LA INFORMACIÓN EN SISTEMAS DE EMISIÓN FACTURA ELECTRÓNICA",20181128,20200528,"DATA CONSULTING EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA","TACNA","TACNA","TACNA",230101,42500.0000,21500.0000,24700.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"453-FIDECOM-INNOVATEPERU-CMCEI-2018","OBTENCIÓN DE LA CERTIFICACIÓN ISO 9001:2015 PARA EL SERVICIO DE SEGURIDAD Y VIGILANCIA PRIVADA",20181128,20191028,"AMAZON SECURITY PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","TARAPOTO","SAN MARTIN","SAN MARTIN",220901,34912.7200,11482.4700,23520.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"454-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LA NORMA HACCP EN LA EMPRESA DISTRIBUIDORA GONZALES E.I.R.L.",20181128,20191128,"DISTRIBUIDORA GONZALES EIRL.","MARIANO MELGAR","AREQUIPA","AREQUIPA",040109,44567.8100,20072.1900,25900.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"455-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN DE LA MEJORA CONTINUA DE PROCESOS EN AGDES S.A.C",20181128,20200428,"ASESORIA GLOBAL PARA EL DESARROLLO SOSTENIBLE S.A.C. - WAREM S.A.C.","SAN MIGUEL","LIMA","LIMA",150136,39900.0000,23000.0000,22100.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"456-FIDECOM-INNOVATEPERU-CMCEI-2018","CERTIFICACIÓN HACCP EN LA LINEA DE PROCESAMIENTO DE CEREALES ANDINOS\, MACA Y FRUTOS TROPICALES DE LA EMPRESA SIAGRO EXPORT S.R.L",20181128,20200128,"SIAGRO EXPORT S.R.L.","SAN JUAN DE LURIGANCHO","LIMA","LIMA",150132,44978.9900,19131.0100,25896.0000,"SOLES",20231030
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2018,"457-INNOVATEPERU-PIEC1-2018","DESARROLLO DE UN PROGRAMA DE OBSERVACIÓN Y FOTOGRAFÍA ESPECIALIZADA EN AVES BASADO EN TECNOLOGÍA BIO-ACÚSTICA PARA PROMOVER EL TURISMO ESPECIALIZADO EN MADRE DE DIOS",20181217,20200317,"PALMA REAL S.A.C.","LAS PIEDRAS","TAMBOPATA","MADRE DE DIOS",170103,238320.5200,79879.4800,52500.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"458-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE ARE YAKU PACHA S.A.C.  DEL SISTEMA DE GESTIÓN SEGÚN LA ISO 9001:2015",20181129,20200329,"ARE YAKU PACHA S.A.C.","CATACAOS","PIURA","PIURA",200105,40000.0000,14100.0000,25900.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"459-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN DEL SGC SEGÚN LA NORMA ISO 14001:2015 EN ARE YAKU PACHA S.A.C.",20181129,20200329,"ARE YAKU PACHA S.A.C.","CATACAOS","PIURA","PIURA",200105,40000.0000,14100.0000,25900.0000,"SOLES",20231030
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2018,"463-INNOVATEPERU-PIEC1-2018","DESARROLLO DE HIERRO HÉMICO Y PLASMA PROTEICO PARA LA INDUSTRIA PORCINA A PARTIR DEL APROVECHAMIENTO INTEGRAL DE LA SANGRE DE GANADO BENEFICIADO EN CAMAL CONCHUCOS SA",20181228,20211127,"CAMAL CONCHUCOS S A","EL AGUSTINO","LIMA","LIMA",150111,297119.6800,40920.3200,34800.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"464-FIDECOM-INNOVATEPERU-CMCEI-2018","CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE LA CALIDAD PARA EL SERVICIO DE EXÁMENES MÉDICOS OCUPACIONALES DE LA EMPRESA LEZAMA CONSULTORES DE SALUD OCUPACIONAL S.C.R.L. BASADO EN LA NORMA ISO 9001:2015.",20181204,20191004,"LEZAMA CONSULTORES DE SALUD OCUPACIONAL SOCIEDAD CIVIL DE RESPOSABILIDAD LIMITADA","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,41517.9300,38221.0700,9917.5000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"465-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN CAFE PRACTICES PARA LA MEJORA DE LA COMERCIALIZACIÓN DEL CAFÉ DE LA CAPS SELVA CENTRAL",20181207,20201007,"COOPERATIVA AGRARIA DE PRODUCTORES SOSTENIBLES SELVA CENTRAL  - CAPS SELVA CENTRAL","PICHANAQUI","CHANCHAMAYO","JUNIN",120303,29009.0000,9909.0000,19500.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"466-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN UTZ PARA LA MEJORA DE LA COMERCIALIZACIÓN DEL CAFÉ DE LA CAPS SELVA CENTRAL",20181207,20200807,"COOPERATIVA AGRARIA DE PRODUCTORES SOSTENIBLES SELVA CENTRAL  - CAPS SELVA CENTRAL","PICHANAQUI","CHANCHAMAYO","JUNIN",120303,40160.0000,15327.0000,25398.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"467-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN DEL SISTEMA INTEGRADO DE GESTIÓN (ISO 9001\, ISO 14001 Y OHSAS 18001) PARA LA MEJORA DE SUS SERVICIOS DE LA EMPRESA COREDSO S.A.C",20181212,20200612,"COREDSO S.A.C.","SOCABAYA","AREQUIPA","AREQUIPA",040122,33500.0000,23180.0000,18000.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"470-FIDECOM-INNOVATEPERU-CMCEI-2018","CERTIFICACION BPM PARA CONSOLIDACION DEL MERCADO NACIONAL DE ECOGEL EN SEGMENTOS DE CLIENTES CORPORATIVOS Y LA INTERNACIONALIZACION HACIA MERCADOS DE PANAMA Y BOLIVIA",20181204,20200404,"TRANSFORMACIONES QUIMICAS DEL PERU S.A.C","RIMAC","LIMA","LIMA",150128,37000.0000,28316.0000,30925.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"471-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LA NORMA HACCP EN LA EMPRESA AGROINDUSTRIAS D'LEITE SOCIEDAD ANONIMA CERRADA.",20181207,20200307,"AGROINDUSTRIAS D'LEITE SOCIEDAD ANONIMA CERRADA","POCOLLAY","TACNA","TACNA",230108,42074.0700,22555.9300,25900.0000,"SOLES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"043-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A FERIA INTERNACIONAL A CHINA PARA IDENTIFICAR NUEVOS  MATERIALES E INSUMOS PARA LA FABRICACIÓN DEL CALZADO Y VISITAS TECNOLÓGICAS A EMPRESAS INDUSTRIALES PARA CONOCER NUEVOS PROCESOS DE FABRICACIÓN DE CALZADO Y SUELA.",20181025,20181025,"ULITEX SOLE PERU SOCIEDAD ANONIMA CERRADA - ULITEX SOLE PERU S.A.C.","CERRO COLORADO","AREQUIPA","AREQUIPA",040104,10390.1900,8592.0000,6400.0000,"DOLARES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"047-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A ESCANDINAVIA (DINAMARCA Y SUECIA) PARA REDUCIR LAS BRECHAS EN RELACIÓN A LAS ÚLTIMAS TENDENCIAS EN TECNOLOGÍA DE PROCESAMIENTO (MAQUINARIA\, EQUIPOS\, TESTS DE LABORATORIO) Y EMPAQUES DE PRODUCTOS NATURALES.",20181109,20181109,"KUSKI SRL","WANCHAQ","CUSCO","CUSCO",080108,5994.3700,2300.0000,2125.0000,"DOLARES",20231030
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"045-FIDECOM-INNOVATEPERU-PVE-2018-SI","VALIDACIÓN TÉCNICA Y EMPAQUETAMIENTO COMERCIAL DE UN PROTOTIPO AUTOMATIZADO DE MÓDULO FERMENTADOR\, TRAPEZOIDAL Y ROTATIVO PARA EL BENEFICIO DE CACAO.",20181122,20181122,"NEGOSERVIS CORAL S.A.C.","SAN RAMON","CHANCHAMAYO","JUNIN",120305,293449.6400,40452.3600,40500.0000,"SOLES",20231030
"FIDECOM","PIMEN",2018,"054-FIDECOM-INNOVATEPERU-PIMEN-2018-SI","DESARROLLO DE UN SISTEMA INTELIGENTE DE DIAGNÓSTICO DE RETINOPATÍA DIABÉTICA NO PROLIFERATIVA\, A TRAVÉS DE PROCESAMIENTO DE IMÁGENES USANDO REDES NEURONALES ARTIFICIALES CONVOLUCIONALES.",20181203,20181203,"AMARU TECH S.A.C.","LOS OLIVOS","LIMA","LIMA",150117,149986.4500,15013.5500,28200.0000,"SOLES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"037-INNOVATEPERU-MT-2018-SI","TENDENCIAS DE LA INDUSTRIA EUROPEA  E IMPORTADORES DE CACAO FRENTE A NUEVOS ESCENARIOS TECNOLÓGICOS PARA EL CHOCOLATE Y DERIVADOS. ",20181017,20181017,"ASOCIACION PERUANA DE PRODUCTORES DE CACAO","JESUS MARIA","LIMA","LIMA",150113,23490.6200,13670.0000,5500.0000,"DOLARES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"048-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA DE EMPRESARIOS PANADEROS A LA FERIA IBA 2018 G2",20180924,20180924,"ASOCIACION PERUANA DE EMPRESARIOS DE LA PANADERIA Y PASTELERIA ASPAN","LA VICTORIA","CHICLAYO","LAMBAYEQUE",140106,29955.0000,14945.0000,2500.0000,"DOLARES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"034-INNOVATEPERU-MT-2018-SI","MISIÓN TECNOLÓGICA A FRANCIA PARA MOTIVAR LA INNOVACIÓN Y LA PROPUESTA DE DIFERENCIACIÓN EN EL SECTOR TEXTIL Y DE PRENDAS DE VESTIR DE PERÚ.",20180917,20180917,"ASOCIACION DE EXPORTADORES","SAN BORJA","LIMA","LIMA",150130,28826.3800,21760.0000,6260.0000,"DOLARES",20231030
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"051-FIDECOM-INNOVATEPERU-PVE-2018-SI","VALIDACIÓN Y EMPAQUETAMIENTO DEL MOTOR DE CUENTOS ALLKU: EJECUCIÓN Y PERSONALIZACIÓN DE CUENTOS INTERACTIVOS Y CON JUEGOS PERSONALIZADO AL JUEGO PARAR CALCULAR INDICADORES DE DESARROLLO INFANTIL",20181226,20181226,"ACKLIS SOCIEDAD ANONIMA CERRADA","SAN MIGUEL","LIMA","LIMA",150136,321638.9900,49421.0300,48992.0000,"SOLES",20231030
"FINCYT III","MISIONES TECNOLÓGICAS",2018,"049-INNOVATEPERU-MT-2018-SI","MISION DE PROSPECCION TECNOLÓGICA A CHINA EN EL MARCO DE LA EXHIBICION INTERNACIONAL DE ELECTROMOVILIDAD ",20181115,20181115,"INTERTECNIA S.A.C.","SAN LUIS","CARLOS FERMIN FITZCARRALD","ANCASH",020701,17000.0000,5800.0000,4812.0000,"DOLARES",20231030
"FIDECOM","PIMEN",2018,"053-FIDECOM-INNOVATEPERU-PIMEN-2018-SI","OBTENCIÓN DE UN  BIOPRODUCTO INMUNOMODULADOR A PARTIR DEL SECRETOMA  DE CÉLULAS MADRE ADIPOSAS PARA APLICACIÓN EN MEDICINA REGENERATIVA VETERINARIA",20181210,20181210,"ENCISO GUTIERREZ JAVIER ALEJANDRO","SANTIAGO DE SURCO","LIMA","LIMA",150140,79999.0100,12100.9900,17680.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"474-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA INTEGRADO DE GESTIÓN\, BASADO EN LAS NORMAS ISO 9001\,ISO 14001\,ISO 45001; EN LA EMPRESA GEOINSTRUMENTS INTERNATIONAL SAC",20181210,20220409,"GEOINSTRUMENTS INTERNATIONAL SOCIEDAD ANONIMA CERRADA","MIRAFLORES","LIMA","LIMA",150122,45000.0000,20040.0000,26240.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"476-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE CALIDAD ISO 9001:2015 EN LA EMPRESA HARDTECH SOLUTIONS S.A.C.",20181212,20191212,"HARDTECH SOLUTIONS S.A.C.","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,24461.6900,9588.3100,17400.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"477-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LA NORMA BASC V5 2017 EN LA EMPRESA BHA CARGO LOGISTIC PERU S.A.C.",20181212,20200212,"BHA CARGO LOGISTIC PERU S.A.C.","CAYMA","AREQUIPA","AREQUIPA",040103,45000.0000,19100.0000,25900.0000,"SOLES",20231030
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"478-INNOVATEPERU-EINBIO-2018","FERTILEV: BIOESTIMULANTE AGRÍCOLA REDUCTOR DE CADMIO EN CACAO",20190520,20201020,"MICROBIAL FACTORY S.A.C.","CHORRILLOS","LIMA","LIMA",150108,55000.0000,7859.3000,15713.0000,"SOLES",20231030
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2018,"479-INNOVATEPERU-EDI-2018","QUANTUM TALENT",20190325,20200725,"QUANTUM TALENT S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,148000.0000,43430.0000,20000.0000,"SOLES",20231030
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"480-INNOVATEPERU-EIN-2018","WIPS: ¡TU LAVADO ECOLÓGICO A UN CLICK!",20190517,20210416,"ECO TECHNOLOGIES S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,55000.0000,7857.1400,15714.2900,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"483-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE GESTIÓN DE CALIDAD BASADO EN LA ISO 9001:2015",20181212,20200612,"RILEVE INGENIERIA & CONSTRUCCION EIRL","CAJAMARCA","CAJAMARCA","CAJAMARCA",060101,42500.0000,16604.0000,25900.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"485-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE LA CALIDAD Y AMBIENTAL PARA ARQ & CREA E.I.R.L.",20181217,20200116,"ARQ & CREA E.I.R.L.","SANTIAGO DE SURCO","LIMA","LIMA",150140,39807.1200,19642.8800,24500.0000,"SOLES",20231030
"FINCYT III","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2018,"486-INNOVATEPERU-PIEC2-2018","VALIDACIÓN TÉCNICA Y COMERCIAL DE MÁQUINA AUTOMÁTICA PARA TARRAJEAR PAREDES",20190109,20191109,"CONSTRUCTORA  DIPEC P&T S.R.L.","","","","",436458.3500,107670.6000,141660.0000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"487-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE CALIDAD BASADO EN LA NORMA ISO 9001:2015 DE LA EMPRESA FAM LOGISTICS CARGO S.A.C.",20181219,20191219,"FREIGHT AIR & MARITIME LOGISTICS CARGO S.A.C. - FAM LOGISTICS CARGO S.A.C.","PUEBLO LIBRE","LIMA","LIMA",150121,29765.2700,10954.7300,18812.7500,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"488-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN EN BUENAS PRÁCTICAS DE MANUFACTURA EN LA ELABORACIÓN DE HELADOS GIOLATTI DE LA EMPRESA GELATO CAFFE CLUB EIRL",20181214,20200514,"GELATO CAFFE CLUB EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - GELATO CAFFE CLUB E.I.R.L.","TACNA","TACNA","TACNA",230101,44853.3900,19156.6100,25787.5000,"SOLES",20231030
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"489-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN DE UN SISTEMA DE GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO BASADO EN LA NORMA ISO 45001:2018",20181219,20200219,"INGENIEROS EN ACCION S R LTDA","HUANCHACO","TRUJILLO","LA LIBERTAD",130104,34861.4700,13419.3300,21570.0000,"SOLES",20231030
